SMILES,Adduct,True CCS,vpa,bond_lengths
C(COCCOCCOCCOCCO)O,[M+H]+,148.068201,147.40000000000003,"[1.5254674443323857, 1.4340510466987568, 1.4303872478344466, 1.5308195217393379, 1.427484625487923, 1.432320644886008, 1.5330824907470222, 1.4318417127859808, 1.4310317217577773, 1.530833515944135, 1.4295577225594833, 1.4283692355664726, 1.5278850959380688, 1.4239455060198427, 1.4266049982083018]"
C(COCCOCCOCCOCCO)O,[M+Na]+,150.890655,151.53333333333333,"[1.525366484720986, 1.4316646819725334, 1.4302073554694767, 1.5357083862034737, 1.4286864549767213, 1.4270254683357846, 1.5284882388156475, 1.4255927312828622, 1.4291987859451765, 1.5345458802612388, 1.429509875828968, 1.432017733943608, 1.5257625751289856, 1.426623895029183, 1.4273839711183158]"
C1=C(C=C(C(=C1O)C=O)O)O,[M+H]+,128.2832987,87.89999999999999,"[1.3910734719333877, 1.3926462919836002, 1.395143021698388, 1.3987474528832207, 1.4020329256597164, 1.3702232312003884, 1.4747222661659118, 1.229307595895003, 1.3678689496599556, 1.363882474032768, 1.3934537415343156]"
C1=C(C=C(C(=C1O)C=O)O)O,[M-H]-,124.0557856,87.73333333333333,"[1.3926461082272017, 1.3910732686334355, 1.3934538493383652, 1.4020329880708187, 1.3987473474559786, 1.3678694046895674, 1.4747214938991309, 1.2293076387327744, 1.3702232992399828, 1.3638826347780153, 1.3951431883390963]"
C1=C(C=C(C=C1O)O)O,[M+H]+,123.4585991,76.13333333333334,"[1.3917030013272034, 1.391954421173824, 1.3917028652263814, 1.391954485973999, 1.391703115257722, 1.364641963497615, 1.364642293344036, 1.3646423327198098, 1.3919542297527543]"
C1C2=CC=CC=C2C(=O)O1,[M+H]+,122.1356647,83.36666666666666,"[1.4753647649466237, 1.3839633645123572, 1.3993794301725941, 1.4060129055161918, 1.395368720094112, 1.3838107547182406, 1.456412640327682, 1.214281473629044, 1.3674862064387938, 1.4443082879880051, 1.3795102926638008]"
C1=CC(=C(C(=C1)O)O)O,[M-H]-,117.2125025,75.13333333333334,"[1.3990213202558681, 1.3895232526182917, 1.3900820703352117, 1.3897554118685633, 1.38901037797958, 1.3648583327628185, 1.3684308388028783, 1.3646582978059332, 1.39885834543195]"
CC1=C(C=CN=C1CSC2=NC3=CC=CC=C3N2)OCCCOC,[M+H]+,186.3968966,197.23333333333335,"[1.5060348729173474, 1.4119459312411597, 1.3897213933681685, 1.3790094611005643, 1.344799987393822, 1.3634316285425667, 1.514652124144182, 1.823030038633547, 1.719328171826251, 1.309198689196254, 1.375074509629482, 1.4021901720108796, 1.4009009514320245, 1.3975737667075427, 1.3999565837171666, 1.396003655548633, 1.371171439900735, 1.371352106521837, 1.4264316552190102, 1.5253192843406524, 1.5270552318288702, 1.428649491567977, 1.4218555468768577, 1.404428892864295, 1.3623824099067108, 1.3932333005905664]"
CC1=C(C=CN=C1CSC2=NC3=CC=CC=C3N2)OCCCOC,[M-H]-,181.5428871,197.96666666666664,"[1.5048782307881645, 1.4081431024787165, 1.3911522027007182, 1.379497299534132, 1.3455080657955771, 1.363230394428766, 1.5165953488199941, 1.8228262588990147, 1.7197891613326934, 1.3096486639171157, 1.3753762557184126, 1.4023900762787638, 1.4007924120801913, 1.3964536070129554, 1.4004466955062058, 1.3961349687364146, 1.3711591678839992, 1.3703543795706001, 1.4253531572956388, 1.530008286461059, 1.5285815652769208, 1.424142267945797, 1.4204778566319949, 1.4055837466773065, 1.363160119544212, 1.3938385755146177]"
CC1=C(C(=CC=C1)O)C,[M-H]-,125.229807,86.46666666666667,"[1.5055863041868078, 1.414550902018255, 1.4063454353997848, 1.3929421023007211, 1.3891447790394291, 1.392993130602435, 1.3681236729117139, 1.50556669719871, 1.4067139809249836]"
C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C,[M+H]+,153.7463395,155.0,"[1.3397620414463332, 1.5023024418076956, 1.4248676380181615, 1.376846857547151, 1.324669054318383, 1.3245683159381019, 1.3277603832839386, 1.326337347453545, 1.3258327452506644, 1.3772571447072663, 1.4235864997567256, 1.5068157497547898, 1.3404013818770617, 1.3773842855701175, 1.4243531644348355, 1.5014411535181937, 1.339317479287951, 1.3267704481848985]"
C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C,[M+Na]+,174.2577998,153.76666666666668,"[1.3404201685673847, 1.506943577836479, 1.4230537963789716, 1.3776697078832938, 1.3277675390523354, 1.3277000650451372, 1.3247254629914496, 1.3255376524607163, 1.3260394925428176, 1.377675639324025, 1.4239063375681849, 1.507218046116457, 1.340467457133485, 1.377125014146982, 1.423554681788861, 1.5012738791360878, 1.339472784625557, 1.3248214650502026]"
C1CCC(CC1)NC(=O)NC2CCCCC2,[M+H]+,160.7591884,148.8,"[1.5252971897491001, 1.5282368834065883, 1.5358607602458056, 1.5341641463406508, 1.5288483378309137, 1.4585721042436035, 1.3717583316200135, 1.2232671475415577, 1.3723272090320564, 1.4560563552160328, 1.5314733617639285, 1.5306065071303951, 1.5294304474793141, 1.5219093677775062, 1.5308822711410812, 1.5252473164261597, 1.53739354497938]"
C1CCC(CC1)NC(=O)NC2CCCCC2,[M-H]-,163.3890557,153.56666666666666,"[1.5293981582224412, 1.5306659193545813, 1.5318591336228915, 1.5373655846580436, 1.5308182488237772, 1.4566861192945662, 1.3737929710689079, 1.22202331349897, 1.3738109271063916, 1.4595514153269635, 1.538107169528577, 1.5246648881764797, 1.5301310907578787, 1.5295252566568314, 1.5230700138249862, 1.5218684102996567, 1.540731952690289]"
C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,[M-H]-,160.03,168.0,"[1.5282098269014754, 1.542164415350013, 1.4357161719295373, 1.366297590248488, 1.3968995228846346, 1.3900839218736436, 1.3886749595740218, 1.3930829423653428, 1.4006332240641965, 1.3672926435547241, 1.3639388534815708, 1.52381364392989, 1.4094674919695773, 1.3886743058428002, 1.386743547554163, 1.3893488647141021, 1.3932520408634426, 1.3677145316637884, 1.3690935076059996, 1.3647237422156402, 1.4348325977946943, 1.4987175765534129, 1.3974472009601828, 1.4095914025055674]"
C1=CC2=C(C(=C1)O)OC3=CC(=CC(=C3C2=O)O)O,[M-H]-,147.37,134.13333333333333,"[1.3958748823611293, 1.399374090461856, 1.392197882093792, 1.3958556890925433, 1.3921881243376748, 1.367001441732657, 1.3741768044508476, 1.375117680197653, 1.3979266548840847, 1.3932066776256085, 1.39157325886641, 1.3914499189737266, 1.3988406320015518, 1.4684721723170717, 1.226066426626123, 1.3685090256447776, 1.3635152635402965, 1.3956307165113142, 1.467749356666609, 1.3954098629231553]"
C1=CC2=C(C(=C1)O)OC3=CC(=CC(=C3C2=O)O)O,[M+H]+,148.0,133.5,"[1.3958751063930028, 1.3993742956332031, 1.3921968538138128, 1.3958551410784696, 1.392189251144311, 1.3670000974299807, 1.3741776484167834, 1.3751180956351243, 1.3979267174528272, 1.393207030459292, 1.3915732121380018, 1.391449784485321, 1.398840430365819, 1.4684721327605956, 1.2260658646812101, 1.3685082516392895, 1.3635153149931831, 1.3956307092633313, 1.4677486498046928, 1.3954094918765054]"
C1=C(C=C2C(=C1O)C(=O)C3=CC(=C(C=C3O2)O)O)O,[M-H]-,147.74,143.0,"[1.3897563188172648, 1.3890305508068261, 1.3994308846616588, 1.3994288908338621, 1.4022168188730626, 1.3653245157135234, 1.4811976680941816, 1.2235243050838498, 1.471630421313387, 1.4001220869191942, 1.3918320108486795, 1.3966308821936804, 1.3940122808722755, 1.3975098841610656, 1.3705336243829853, 1.3663792704866313, 1.3661031358545448, 1.362999550419507, 1.3968941366422283, 1.3749496408961177, 1.3917751529847984]"
C1=C(C=C2C(=C1O)C(=O)C3=CC(=C(C=C3O2)O)O)O,[M+H]+,150.76,143.20000000000002,"[1.3918037023390333, 1.392624081984386, 1.3958549490821066, 1.3941889340425742, 1.399787933862017, 1.369074155194931, 1.467887149775079, 1.2265548078469244, 1.4679006336380975, 1.400342415318055, 1.3879934745240996, 1.3947758621370459, 1.388839905026462, 1.3949505390201213, 1.37336048642099, 1.3652672768185756, 1.3668236544695618, 1.3635180053026459, 1.3924092251663038, 1.3739222970728644, 1.3971067863216518]"
C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)O,[M-H]-,146.02,134.23333333333332,"[1.3947189397793867, 1.3958803221322231, 1.400442378594078, 1.3926659108278745, 1.4004424698466755, 1.4742339172599077, 1.2278155558659891, 1.4766280937405218, 1.403113507387459, 1.3928298141466062, 1.3932869199682942, 1.392829827903003, 1.4031136284767391, 1.4766284058441828, 1.2278154926019282, 1.3690220546042482, 1.369021873147527, 1.3958802555167154, 1.4742341428639985, 1.396610332957005]"
C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)O,[M+H]+,143.71,138.86666666666665,"[1.3935366692776558, 1.3953407254753636, 1.4017841786231868, 1.3899421414079105, 1.402502603486948, 1.4781801866820619, 1.2247822507375117, 1.4901568288501137, 1.4071704817818618, 1.398063327248162, 1.391105686769592, 1.390138063000262, 1.4052585315612525, 1.476395578552156, 1.2285272343357543, 1.3695755050939205, 1.3655391690273762, 1.3961494668246401, 1.4697516854127055, 1.4005348584822643]"
C1=CC2=C(C(=C1)O)OC3=CC=CC(=C3C2=O)O,[M-H]-,143.61,127.26666666666665,"[1.3959617341679593, 1.3993614197320443, 1.3922083641395304, 1.395744621199534, 1.3921500045483268, 1.367036807355662, 1.374048736190217, 1.3743710474335358, 1.3972320234809563, 1.396969530424965, 1.395697715443016, 1.3919644066121315, 1.3984970294419332, 1.4682333816460271, 1.226250609645435, 1.368255196047765, 1.3957102240369177, 1.4679198697049987, 1.3943303106345206]"
C1=CC2=C(C(=C1)O)OC3=CC=CC(=C3C2=O)O,[M+H]+,141.27,126.26666666666665,"[1.395077285818372, 1.4011621413445519, 1.390385340268546, 1.3989875394821318, 1.3958185202000273, 1.368564990875674, 1.370850192994033, 1.3729240634676878, 1.3987239493581813, 1.3930079030498892, 1.3939386667682543, 1.3985045704798282, 1.4020521892752242, 1.4804005020315352, 1.2240212142570541, 1.3654045928743919, 1.3951191020414275, 1.4722846976645558, 1.3970892150199967]"
COC1=C(C=CC2=C1OC3=CC=CC(=C3C2=O)O)O,[M-H]-,151.93,141.49999999999997,"[1.426560871576633, 1.37404286501379, 1.4016319464624385, 1.3891215794307825, 1.3919557769740911, 1.4010796909004706, 1.399270773960778, 1.3739959061317384, 1.3722193324625862, 1.3972332767225635, 1.3969055928735523, 1.3955585399268262, 1.391902395049591, 1.3985268100120742, 1.4657453412131363, 1.2264171188664275, 1.3682396841755973, 1.3682400344699304, 1.4008621901779383, 1.4696952450659422, 1.3918419674580123]"
COC1=C(C=CC2=C1OC3=CC=CC(=C3C2=O)O)O,[M+H]+,147.58,144.8,"[1.4196405971347996, 1.3721216960960325, 1.4046204225390095, 1.400402377733338, 1.3930623141643057, 1.3953147261094756, 1.3951153526343187, 1.3795683293637164, 1.3721011990591914, 1.397030558388273, 1.3969443829339694, 1.3956493103102483, 1.3919811363857952, 1.3986658736958315, 1.465992581207823, 1.2267980690577482, 1.3685390660597752, 1.3679093232902253, 1.409455624053126, 1.468621200531758, 1.39189353213728]"
C1=CC(=C2C(=C1)OC3=C(C2=O)C=C(C=C3)O)O,[M-H]-,143.18,128.00000000000003,"[1.3957031320703839, 1.3920853411953442, 1.3986555154570535, 1.3940487322148767, 1.3972325960722676, 1.3741329384874983, 1.3731098422064774, 1.3937513976078433, 1.4680940341442126, 1.226264919095148, 1.3964176298696664, 1.3900768211413845, 1.3931625215553172, 1.3974269412335039, 1.3627319435220022, 1.3684443960717032, 1.3969168484809702, 1.4683581925688638, 1.3967152622651267]"
C1=CC(=C2C(=C1)OC3=C(C2=O)C=C(C=C3)O)O,[M+H]+,142.4,126.66666666666666,"[1.3957671924710606, 1.392049491392608, 1.3985442295075898, 1.3941141189766388, 1.3971130269010028, 1.3741750789594038, 1.3729514634669757, 1.3941329346150033, 1.4677652345166574, 1.2265809795103773, 1.3983881524298514, 1.390044532573053, 1.3922440531288867, 1.396526828639771, 1.3628024919213177, 1.3683861892861888, 1.3969389288619285, 1.4680885477472267, 1.3955404219321759]"
CC1=CC2=C(C(=C1)O)C(=O)C3=C(C(=C(C=C3C2=O)OC)OC)OC,[M-H]-,177.01,187.03333333333333,"[1.5002527040530345, 1.4002074565467224, 1.4038568331578078, 1.3912867491012066, 1.4019333080244716, 1.3946610147207288, 1.3698336860559284, 1.4775475912064187, 1.2272612605758706, 1.4857837750521299, 1.404363179522643, 1.4111640408496497, 1.4059682795865691, 1.3962880872896766, 1.4057943500511898, 1.4769824451252904, 1.2256867273798933, 1.3690026861406217, 1.422622617001033, 1.3760182629173325, 1.4256116825068041, 1.3743260884525308, 1.4277328016046527, 1.398635480461576, 1.4726993382093518, 1.3945460298999897]"
CC1=CC2=C(C(=C1)O)C(=O)C3=C(C(=C(C=C3C2=O)OC)OC)OC,[M+H]+,170.16,186.9,"[1.5002626842623328, 1.4002033966378815, 1.403965305496863, 1.3913694640864178, 1.4020464859737958, 1.3946422074697982, 1.3698613725698596, 1.4774985558935134, 1.227258927475302, 1.485142045118165, 1.403190162781287, 1.4065953377629528, 1.4022711175612643, 1.393537478782842, 1.40736368077628, 1.4770551876582163, 1.225683353005893, 1.3689706326405477, 1.4220958219798117, 1.376240952417084, 1.4276952393642561, 1.3724637604475156, 1.428771854793964, 1.398549354907366, 1.4728595686842616, 1.3970993609112434]"
O=C(C1=CC(O)=CC(O)=C1)C2=C(O)C=C(O)C=C2OC,[M-H]-,159.45,152.2,"[1.232659934444945, 1.482070528315267, 1.3990024139399653, 1.3912079899657934, 1.3642052738861274, 1.3926129515852168, 1.3927704796714973, 1.3645806979137878, 1.391812744418334, 1.4852404406739037, 1.406767304967681, 1.371873773436362, 1.3907442751122645, 1.3874349886895214, 1.3644334712615975, 1.3942362438405416, 1.4006033519564323, 1.3699351659340693, 1.4223611838282055, 1.399130736019345, 1.408174232475922]"
O=C(C1=CC(O)=CC(O)=C1)C2=C(O)C=C(O)C=C2OC,[M+H]+,158.09,153.9,"[1.2322649364598048, 1.4820080745110578, 1.4013681640269735, 1.392453550454322, 1.364579919943829, 1.3915090572904367, 1.391062443208487, 1.3637847357874067, 1.3903893420387636, 1.4857699526304007, 1.4067454717735532, 1.3716647642555535, 1.3907858928042676, 1.387304425381861, 1.3642189349266989, 1.3941874326012917, 1.4004559270539771, 1.3695023085160074, 1.4226621385899396, 1.3992352584632344, 1.4084099369516556]"
C1=C(C=C(C=C1O)O)C(=O)C2=C(C=C(C=C2O)O)O,[M-H]-,155.88,141.83333333333334,"[1.399305910413493, 1.4010934018336045, 1.3925347265783496, 1.3915706885480301, 1.391107283707916, 1.363849424551778, 1.3646785045295975, 1.4809663027690256, 1.2325824173479092, 1.484622815550347, 1.4016790997161956, 1.3968324186756906, 1.3915645345071264, 1.3892202880590248, 1.3937290012077774, 1.371770244904368, 1.3635722189571755, 1.3670155246708129, 1.3903912005598777, 1.4057633802540153]"
C1=C(C=C(C=C1O)O)C(=O)C2=C(C=C(C=C2O)O)O,[M+H]+,155.9,145.03333333333333,"[1.4012328287668645, 1.4012339162226322, 1.3911265010914042, 1.3901440820270337, 1.3906487317906933, 1.3643913676666894, 1.3639539704928083, 1.4819037152403018, 1.2328375497088453, 1.4835679363620193, 1.4052439066269962, 1.393599257955942, 1.3894693212370965, 1.3917484537143052, 1.3964870384201726, 1.3669981271984475, 1.3635556057456772, 1.3715331840968643, 1.3924102742531335, 1.401472885676892]"
COC1=CC=C(C=C1)CCC(=O)C2=C(C=C(C=C2O)OC)O,[M-H]-,167.39,167.4,"[1.4217510089926457, 1.367763249848947, 1.3942482994146514, 1.3995751632692313, 1.400501859722475, 1.399112197705251, 1.3968013618373911, 1.5098870002132496, 1.5283989820316384, 1.5170380052512527, 1.2355640163733237, 1.4907553902158852, 1.3984683125125557, 1.3992631350435634, 1.3977398305481676, 1.391824763687508, 1.3967816510141393, 1.3728223525282424, 1.367591523540773, 1.4234532814442444, 1.3668852092827497, 1.3959819938097033, 1.4057706763792834]"
COC1=CC=C(C=C1)CCC(=O)C2=C(C=C(C=C2O)OC)O,[M+H]+,172.4,179.60000000000002,"[1.4219144186108008, 1.3678270412551004, 1.3946209424973337, 1.399618194423848, 1.3999388590319901, 1.3987376196537127, 1.396615758517069, 1.5077704876428137, 1.5245581015730503, 1.5126873711224924, 1.236619945939528, 1.5002610823607576, 1.4074855952605068, 1.395563571619021, 1.3925917745355998, 1.394065840710084, 1.4051975296624208, 1.3678227562238578, 1.3666213197849908, 1.421618482061107, 1.3728224945753476, 1.39642081175375, 1.4029573971624256]"
O=C1C2=C(C=C(OC)C(OC)=C2C(OC)=O)OC3=CC(C)=CC(O)=C31,[M-H]-,179.52,195.46666666666667,"[1.2246613195974176, 1.4741894330144207, 1.3949449335457875, 1.401101420687956, 1.3964924073592098, 1.3690189964962503, 1.4217243317421924, 1.4050340352721518, 1.375031779002899, 1.4284653992888172, 1.4038164068019114, 1.465305712396407, 1.3555828161313508, 1.426640076298608, 1.2182295746868355, 1.3750683446381768, 1.3716893482412844, 1.3982233532694295, 1.402004578926281, 1.5004019315461559, 1.4006791045180378, 1.392995248241478, 1.3686960994846609, 1.3982119828981432, 1.4684572884064802, 1.3979421191311958, 1.3903848196215813]"
O=C1C2=C(C=C(OC)C(OC)=C2C(OC)=O)OC3=CC(C)=CC(O)=C31,[M+H]+,174.53,189.03333333333336,"[1.221782217093819, 1.475914778146253, 1.393059920461503, 1.4011407985589588, 1.3961426400548183, 1.3693073017629227, 1.4216474222950568, 1.4049540547448602, 1.3753778444413645, 1.4285240948098983, 1.40424064848267, 1.4657285078299338, 1.3557078856255655, 1.4259992905087253, 1.2190049137250472, 1.3731252357681363, 1.3727501548314325, 1.3991415315111773, 1.3988515506433776, 1.5004419126985649, 1.3999248931083736, 1.3989722652281371, 1.3649718137455376, 1.4001388707367972, 1.4795165770896344, 1.398616610705849, 1.3944145048483705]"
CC1=CC2=C(C(=C1O)OC)C(=O)C3=C(C2=O)C=C(C=C3O)O,[M-H]-,164.76,168.50000000000003,"[1.5005298873593513, 1.3989410278888559, 1.4066279199218488, 1.397846949224173, 1.4026603176448755, 1.4026818800395124, 1.3696466879385756, 1.3733005525227582, 1.4320458997817263, 1.4836656958898842, 1.227282542157933, 1.4779119472687894, 1.3933980909930008, 1.4724621012899222, 1.2255564155369578, 1.4034421779820003, 1.3900234226751538, 1.3891803355996108, 1.393286262651902, 1.3697700390259466, 1.3624693135614874, 1.3939694098382038, 1.4768377572301596, 1.4033897756283389]"
CC1=CC2=C(C(=C1O)OC)C(=O)C3=C(C2=O)C=C(C=C3O)O,[M+H]+,162.1,165.7,"[1.5005300173430687, 1.3989429633069983, 1.40662810305255, 1.397846639099274, 1.402660427654746, 1.4026827413284908, 1.3696472232184247, 1.37330058375676, 1.4320446167792436, 1.483665697710508, 1.227283036525863, 1.477911384141949, 1.3933977757362919, 1.472462335765245, 1.2255554489713918, 1.4034422884912086, 1.390024090162115, 1.389179500135867, 1.3932863182564632, 1.3697683415961377, 1.362469133389317, 1.3939687099055782, 1.4768358773497001, 1.4033895613592207]"
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3OC)OC)OC)OC,[M+H]+,188.18,217.53333333333336,"[1.4198802159945991, 1.372843340293912, 1.4089999408855285, 1.4011104724205945, 1.4031172357319386, 1.3996365886309907, 1.3981082046198041, 1.4786195377791016, 1.3465063954838634, 1.498202091747708, 1.2254540557755234, 1.484902580034714, 1.394594061369109, 1.3697757689630579, 1.3985108860917417, 1.3896132182605512, 1.3984197917385002, 1.4027660322878583, 1.36805356501775, 1.4208979197495581, 1.367291248157364, 1.4228742475550546, 1.3893312872330041, 1.424976368717639, 1.3739378689414703, 1.4207155969772245, 1.3978209998744437, 1.3809779267620796, 1.407333612969179]"
COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3OC)OC)OC,[M+H]+,180.76,198.93333333333334,"[1.4217820121517177, 1.3672895130020815, 1.3941688826582475, 1.4009509122089934, 1.4021630624708363, 1.399854166914382, 1.398184570866146, 1.477653939662984, 1.3464895525579241, 1.498409271018375, 1.2255267683746258, 1.485027983958728, 1.3945021263109776, 1.3696427797047321, 1.398575427618307, 1.3895691791682068, 1.3983445375084667, 1.402830257570215, 1.3680934599464953, 1.4208566915799006, 1.3673147223140827, 1.422854963972701, 1.3891957596832514, 1.4246686362501195, 1.3960539687980613, 1.3809635626892158, 1.4074462893162947]"
COC1=CC(=CC(=C1C(=O)C2=CC(=C(C=C2)O)O)OC)O,[M-H]-,166.05,162.56666666666666,"[1.430001405388807, 1.3704306202907484, 1.3940912013538693, 1.3897404089000231, 1.3953543290684516, 1.3980887358854976, 1.4054258857370512, 1.475617184578768, 1.2284367972560102, 1.4908126147027148, 1.403301210159239, 1.391419386422431, 1.3932926730908748, 1.3858636413652075, 1.3964123134344493, 1.3651383612501211, 1.3686791016904807, 1.3695899433411134, 1.4225321053979587, 1.364438795528819, 1.401363346057107, 1.4056115432785337]"
